face_id,src,dst,face_length,normal_x,normal_y,center_distance,elevation_src,elevation_dst,elevation_diff,bed_slope,manning_src,manning_dst,manning_mean,manning_diff,ip_src,ip_dst,ip_mean,ip_diff,landcover_ip_src,landcover_ip_dst,area_src,area_dst,area_mean,area_ratio,zone_src,zone_dst,same_zone,zone3_touching,zone3_internal,surface_gradient_rms,face_target_mean,face_target_std,face_target_rms
12756,4529,4530,100,1,-0,100,23.65281296,24.17363548,0.520822525,0.00520822525,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.002534090127,193661.75,161433.75,252122.4531
12757,4532,4531,100,-1,-0,100,24.80483627,24.18914795,-0.615688324,-0.00615688324,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,12167.16138,10000,11083.58069,1.216716138,0,0,1,0,0,0.003375080752,-169883.9062,147237.3125,224809.625
12758,4532,4554,110.5820694,-0,-1,100,24.80483627,24.7151928,-0.089643478,-0.00089643478,0.045,0.045,0.045,0,10,10,10,0,10,10,12167.16138,11567.52002,11867.3407,1.051838368,0,0,1,0,0,0.0001280853848,58534.27734,44785,73701.82031
12759,4532,10328,68.51011658,0.92485255,-0.380325824,150.0915513,24.80483627,24.8313942,0.026557923,0.0001769448231,0.045,0.045,0.045,0,10,10,10,0,10,10,12167.16138,15288.2915,13727.72644,1.256520813,0,0,1,0,0,0.0001637428057,162287.9219,141035.9375,215008.1562
12760,4531,4530,100,-1,-0,100,24.18914795,24.17363548,-0.015512466,-0.00015512466,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10000,10000,10000,1,0,0,1,0,0,0.0001926591484,-134170.75,114866.6016,176624.2656
12761,4531,4553,100,-0,-1,100,24.18914795,24,-0.189147949,-0.00189147949,0.12,0.12,0.12,0,85,85,85,0,85,85,10000,9537.868896,9768.934448,1.048452239,0,0,1,0,0,0.0003644818512,2557.847656,7068.623535,7517.182129
12762,4530,4552,100,-0,-1,100,24.17363548,24.02269363,-0.150941849,-0.00150941849,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,10000,10224.92773,10112.46387,1.022492773,0,0,1,0,0,0.0002858215793,89426.76562,68787.40625,112822.2188
12763,10323,10322,126.7660828,0.9086956382,0.4174593091,99.89976667,26.43229103,26.56093597,0.128644943,0.001287740175,0.12,0.12,0.12,0,85,85,85,0,85,85,12791.44043,12213.96094,12502.70068,1.04728028,0,0,1,0,0,0.0003693021676,103963.0625,108114.0938,149989.9219
12764,8591,8613,77.7405014,-0.8479983211,0.5299989581,100,-2,-2,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,8648.80542,9001.82959,8825.317505,1.04081768,0,0,1,0,0,9.297907339e-07,-648338.0625,180639.7969,673032.6875
12765,8651,8652,101.5537491,0.853358686,0.5213242173,99.98176313,-4,1.912844181,5.912844181,0.05913922695,0.045,0.045,0.045,0,10,10,10,0,10,10,12279.74194,11029.73828,11654.74011,1.11333031,0,0,1,0,0,0.00686054394,1144637.875,286872.3125,1180038.875
12766,8651,4538,49.34801102,0.1633415222,-0.9865695834,163.5863013,-4,11.48085499,15.48085499,0.094634177,0.045,0.045,0.045,0,10,10,10,0,10,10,12279.74194,15832.79053,14056.26624,1.289342284,0,0,1,0,0,0.03753037637,-21475.31836,8770.012695,23197.03516
12767,4534,4535,100,1,-0,100,15.76096535,15.81862068,0.057655335,0.00057655335,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,9.687528766e-05,347771.4062,102476.3672,362555.3125
12768,4534,4533,100,-1,-0,100,15.76096535,13.08817959,-2.672785759,-0.02672785759,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,11351.70679,10675.85339,1.135170679,0,0,1,0,0,0.002791519259,-364691.8438,108248.8828,380418.125
12769,4534,4556,100,-0,-1,100,15.76096535,15.40625,-0.354715347,-0.00354715347,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,11655.98145,10827.99072,1.165598145,0,0,1,0,0,0.0005619133193,257814.4062,77900.59375,269326.5312
12770,4535,4557,100,-0,-1,100,15.81862068,15.40625,-0.412370682,-0.00412370682,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,11218.52979,10609.26489,1.121852979,0,0,1,0,0,0.0006482806463,169573.4688,53614.46484,177847.3281
12771,4535,4536,100,1,-0,100,15.81862068,16.26627159,0.447650909,0.00447650909,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,11100.29224,10550.14612,1.110029224,0,0,1,0,0,0.001175287359,349606.3125,110887.4219,366770.5
12772,4536,8626,106.1461868,0.9420969486,-0.3353406191,111.3154338,16.26627159,-2.62791872,-18.89419031,-0.1697355853,0.045,0.045,0.045,0,10,10,10,0,10,10,11100.29224,11519.14819,11309.72021,1.037733777,0,0,1,0,0,0.02028731534,470058.0625,153592.5156,494515.1562
12773,4536,4558,93.20536041,-0,-1,100,16.26627159,16.7483654,0.482093811,0.00482093811,0.045,0.045,0.045,0,10,10,10,0,10,10,11100.29224,10590.58936,10845.4408,1.048127905,0,0,1,0,0,0.0006822723017,63104.26562,25579.57812,68091.57812
12774,8626,4558,34.91688156,-0.8422645926,-0.5390642881,126.6871205,-2.62791872,16.7483654,19.37628412,0.1529459668,0.045,0.045,0.045,0,10,10,10,0,10,10,11519.14819,10590.58936,11054.86877,1.08767773,0,0,1,0,0,0.06338045162,-113374.2109,36540.66016,119117.3047
12775,8626,8625,92.1073761,-0.05255883187,-0.9986178279,99.96791681,-2.62791872,-1.556715131,1.071203589,0.01071547376,0.045,0.045,0.045,0,10,10,10,0,10,10,11519.14819,8437.389893,9978.269043,1.365250195,0,0,1,0,0,0.001311396683,-295544.375,152365.25,332508.125
12776,8626,8647,98.89250946,0.9986178279,-0.05255883187,100,-2.62791872,-4,-1.37208128,-0.0137208128,0.045,0.045,0.045,0,10,10,10,0,10,10,11519.14819,7728.774414,9623.961304,1.490423653,0,1,0,0,0,0.001469878502,591836.5,168668.3281,615401.875
12777,8626,8627,87.89102173,0.4038465619,0.9148267508,129.9925601,-2.62791872,-2.384891033,0.243027687,0.00186955074,0.045,0.045,0.045,0,10,10,10,0,10,10,11519.14819,13853.47461,12686.3114,1.202647485,0,0,1,0,0,0.000356202398,285282.4062,120396.3828,309647.125
12778,4490,10365,61.54585648,0.132384643,-0.9911984205,173.511516,11.86615086,11.9552927,0.089141846,0.0005137517559,0.045,0.045,0.045,0,10,10,10,0,10,10,15696.1228,13653.18677,14674.65479,1.14963071,0,0,1,0,0,0.0001626920217,-25129.71289,32679.83789,41224.67969
12779,4490,8656,87.70027161,0.010520841,0.9999446273,157.1453115,11.86615086,-5.597058296,-17.46320915,-0.1111277771,0.045,0.045,0.045,0,10,10,10,0,10,10,15696.1228,12988.09985,14342.11133,1.208500318,0,0,1,0,0,0.02516004486,172352.5312,78291.27344,189301.125
12780,4539,4538,146.5650177,-1,-0,100,10.80494118,11.48085499,0.675913811,0.00675913811,0.045,0.045,0.045,0,10,10,10,0,10,10,13383.52271,15832.79053,14608.15662,1.183006214,0,0,1,0,0,0.001049383265,-506009.125,169284.375,533575.125
12781,4539,8605,14.54577255,-0.5614785552,-0.8274912834,215.9612874,10.80494118,11.22531414,0.420372963,0.00194651999,0.045,0.045,0.045,0,10,10,10,0,10,10,13383.52271,12766.39551,13074.95911,1.048339972,0,0,1,0,0,0.008660800614,-45066.10938,13735.41895,47112.80078
12782,4539,10368,99.44893646,0.4665227234,-0.8845092058,149.8514573,10.80494118,8.969387054,-1.835554123,-0.01224915764,0.045,0.045,0.045,0,10,10,10,0,10,10,13383.52271,14355.95068,13869.73669,1.072658597,0,0,1,0,0,0.004511470209,-51735.5625,60096.57031,79297.96094
12783,4562,4571,100,-0,-1,100,17.26012802,16.6910305,-0.569097519,-0.00569097519,0.045,0.045,0.045,0,10,10,10,0,10,10,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.0009000001332,137295.9062,93121.10938,165896.6719
12784,4562,4563,100,1,-0,100,17.26012802,17.50116348,0.241035462,0.00241035462,0.045,0.045,0.045,0,10,10,10,0,10,10,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.0004180817885,310080.875,149941.9375,344431.0312
12785,4562,4542,100,-0,1,100,17.26012802,18.30211258,1.041984558,0.01041984558,0.045,0.045,0.045,0,10,10,10,0,10,10,9999.999756,10000,9999.999878,1.000000024,0,0,1,0,0,0.00197467209,-122235.9141,81674.17188,147011.1875
12786,4562,4561,100,-1,-0,100,17.26012802,16.79527283,-0.464855194,-0.00464855194,0.045,0.045,0.045,0,10,10,10,0,10,10,9999.999756,12245.57812,11122.78894,1.224557842,0,0,1,0,0,0.001002447991,-325999.3125,160594.5156,363409.0625
12787,4571,4572,100,1,-0,100,16.6910305,17.55375862,0.862728119,0.00862728119,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001433520439,315227.5938,146417.1719,347572.1875
12788,4571,4570,100,-1,-0,100,16.6910305,14.5085907,-2.182439804,-0.02182439804,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,11564.50049,10782.25024,1.156450049,0,0,1,0,0,0.003363938256,-267506.5,115177.6016,291248.375
12789,4571,4579,100,-0,-1,100,16.6910305,17.39120674,0.700176239,0.00700176239,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001135026094,88666.02344,60587.04688,107389.2578
12790,4572,4580,100,-0,-1,100,17.55375862,17.97814178,0.424383164,0.00424383164,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0008055939921,166267.2031,85318.64844,186879.7812
12791,4572,4573,100,1,-0,100,17.55375862,17.9586029,0.404844284,0.00404844284,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0007969835764,288119.2188,139889.0312,320283.6875
12792,4572,4563,100,-0,1,100,17.55375862,17.50116348,-0.052595138,-0.00052595138,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0001283937781,-140018.5781,80065.5,161293.7812
12793,4542,4543,100,1,-0,100,18.30211258,18.2540493,-0.048063278,-0.00048063278,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,6.756574501e-05,266296.6875,148305.5312,304808.875
12794,4563,4564,100,1,-0,100,17.50116348,18.04290962,0.541746139,0.00541746139,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001041770042,286934.2188,146022.9688,321953.3438
12795,4563,4543,100,-0,1,100,17.50116348,18.2540493,0.752885818,0.00752885818,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001500785306,-117729.2734,77971.5625,141208.1719
12796,4543,4544,100,1,-0,100,18.2540493,18.73553658,0.481487274,0.00481487274,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0009998216539,249845.9688,143187.875,287968.3438
12797,4544,4564,100,-0,-1,100,18.73553658,18.04290962,-0.692626953,-0.00692626953,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001466873442,110982.9688,67447.35156,129870.5625
12798,4544,4545,100,1,-0,100,18.73553658,18.80015373,0.064617157,0.00064617157,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.0002021143629,228346.25,139270.3281,267466.3125
12799,4545,4565,100,-0,-1,100,18.80015373,18.09554863,-0.704605102,-0.00704605102,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.001574033594,95710.98438,55554.88672,110665.8828
12800,4545,4546,100,1,-0,100,18.80015373,19.80079079,1.000637055,0.01000637055,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.002318276124,208916.1875,138523.7031,250668.6875
12801,4546,4566,100,-0,-1,100,19.80079079,18.921772,-0.879018784,-0.00879018784,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.002062980345,82775.5625,46613.15234,94997.78906
12802,4549,4550,100,1,-0,100,22.77215767,23.44100571,0.668848038,0.00668848038,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,12592.68384,11296.34192,1.259268384,0,0,1,0,0,0.002143753537,179558.1406,142877.6094,229467.0781
12803,4549,4569,100,-0,-1,100,22.77215767,22.24741554,-0.524742126,-0.00524742126,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,13361.45093,11680.72546,1.336145093,0,0,1,0,0,0.001990044811,4032.681152,3743.441162,5502.351074
12804,4550,4569,54.43218613,-0.7071067691,-0.7071067691,141.4213562,23.44100571,22.24741554,-1.193590164,-0.008439956989,0.045,0.045,0.045,0,10,10,10,0,10,10,12592.68384,13361.45093,12977.06738,1.061048709,0,0,1,0,0,0.007016706648,-59703.80859,49269.49609,77408.1875
12805,4550,8701,63.75374985,0.2629263401,-0.9648159146,164.6990045,23.44100571,17.41653442,-6.024471283,-0.03657867453,0.045,0.045,0.045,0,10,10,10,0,10,10,12592.68384,13365.21924,12978.95154,1.061347955,0,0,1,0,0,0.02409833311,70484.27344,51680.75,87400.99219
12806,4550,4551,121.7268295,1,-0,100,23.44100571,23.40854836,-0.032457352,-0.00032457352,0.045,0.045,0.045,0,10,10,10,0,10,10,12592.68384,11409.43188,12001.05786,1.103708227,0,0,1,0,0,7.261294569e-05,223179.7969,179651.6406,286502.9375
12807,4567,4568,100,1,-0,100,19.81236076,22.22961616,2.417255401,0.02417255401,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.006340994529,180604.8125,138594.8438,227654.625
12808,4567,4566,100,-1,-0,100,19.81236076,18.921772,-0.890588761,-0.00890588761,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10000,10000,1,0,0,1,0,0,0.002008877262,-190372.125,132339.0938,231851.6406
12809,4567,4576,100,-0,-1,100,19.81236076,19.11110878,-0.701251984,-0.00701251984,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,12192.21021,11096.1051,1.219221021,0,0,1,0,0,0.001755929712,52567.19922,23435.22656,57554.5
12810,4568,4577,100,-0,-1,100,22.22961616,19.34407234,-2.885543823,-0.02885543823,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,10727.68262,10363.84131,1.072768262,0,0,1,0,0,0.007093668743,39366.94141,25041.0332,46656.28906
12811,4568,4569,100,1,-0,100,22.22961616,22.24741554,0.017799378,0.00017799378,0.045,0.045,0.045,0,10,10,10,0,10,10,10000,13361.45093,11680.72546,1.336145093,0,0,1,0,0,0.0001298491851,164418.9062,129672.3906,209400.3438
12812,4551,8701,16.17245293,-0.3360461593,-0.9418455362,168.7157992,23.40854836,17.41653442,-5.992013931,-0.03551542866,0.045,0.045,0.045,0,10,10,10,0,10,10,11409.43188,13365.21924,12387.32556,1.17141847,0,0,1,0,0,0.09506194417,274.236908,2868.087402,2881.168213
12813,4551,8702,89.87145996,0.3321847022,-0.9432143569,122.4608768,23.40854836,17.98887443,-5.41967392,-0.04425637039,0.045,0.045,0.045,0,10,10,10,0,10,10,11409.43188,11815.89404,11612.66296,1.035625101,0,0,1,0,0,0.01615839382,123460.8672,90965.28125,153353.4062
12814,4551,4552,97.3075943,1,-0,100,23.40854836,24.02269363,0.614145279,0.00614145279,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,11409.43188,10224.92773,10817.17981,1.115844745,0,0,1,0,0,0.002947319605,134386.2969,111784.0391,174800.875
12815,4552,8702,41.55017853,-0.4568414688,-0.8895481229,129.8489131,24.02269363,17.98887443,-6.033819199,-0.04646799926,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10224.92773,11815.89404,11020.41089,1.155596827,0,0,1,0,0,0.03982142986,-15194.50391,14914.23535,21291.01562
12816,4552,8703,71.34764862,0.468339473,-0.8835486174,104.9264177,24.02269363,20.18065643,-3.842037201,-0.03661649072,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,10224.92773,10117.20288,10171.06531,1.010647691,0,0,1,0,0,0.01590568465,57848.50391,43548.17578,72407.82031
12817,4552,4553,82.87451935,1,-0,100,24.02269363,24,-0.022693634,-0.00022693634,0.12,0.12,0.12,0,85,85,85,0,85,85,10224.92773,9537.868896,9881.398315,1.072034838,0,0,1,0,0,0.000111685778,180811.3438,152089.2188,236270.7656
12818,4553,8703,55.59317017,-0.480971992,-0.8767359853,105.7417449,24,20.18065643,-3.819343567,-0.0361195436,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,9537.868896,10117.20288,9827.535889,1.060740401,0,0,1,0,0,0.02050405124,-16466.86914,20776.0625,26510.42383
12819,4553,8704,59.45098495,0.5065442324,-0.8622139692,101.5228445,24,20.88479614,-3.115203857,-0.03068475742,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,9537.868896,9822.82959,9680.349243,1.029876768,0,0,1,0,0,0.01656300367,34725.16406,27716.4043,44430.12891
12820,4553,4554,79.49871826,1,-0,100,24,24.7151928,0.715192795,0.00715192795,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,9537.868896,11567.52002,10552.69446,1.212799226,0,0,1,0,0,0.004453093222,164803.7031,141838.25,217435.8438
12821,9984,9983,66.63511658,-0.1363336742,0.990662992,98.30064748,25.13777924,25.49103737,0.353258133,0.003593650114,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,4473.135742,6151.053467,5312.094604,1.37510995,2,1,0,0,0,0.003580540013,-20560.47461,17077.92383,26728.04883
12822,9984,10328,25.27434349,-0.7657709718,0.6431133747,135.3156149,25.13777924,24.8313942,-0.30638504,-0.002264225309,0.045,0.045,0.045,0,10,10,10,0,10,10,4473.135742,15288.2915,9880.713623,3.417801825,2,0,0,0,0,0.00512304843,-67912.625,58456.96484,89606.59375
12823,9984,10844,98.43276215,-0.7283812761,-0.6851720214,41.604318,25.13777924,24.78931236,-0.348466873,-0.008375738139,0.045,0.045,0.045,0,10,10,10,0,10,10,4473.135742,2007.051636,3240.093689,2.228709846,2,3,0,1,0,0.001238808585,-153090.5469,136686.4844,205231.3594
12824,9984,11246,101.2268448,0.9892193079,-0.1464416832,41.72875077,25.13777924,21.78754806,-3.350231171,-0.0802859206,0.045,0.045,0.045,0,10,10,10,0,10,10,4473.135742,4704.661133,4588.898438,1.05175908,2,2,1,0,0,0.01277538024,241462.1719,212167.2031,321432.5938
12825,9983,10328,68.57043457,-0.9923751354,-0.1232543066,119.9977433,25.49103737,24.8313942,-0.659643173,-0.00549712982,0.12,0.045,0.0825,-0.075,85,10,47.5,-75,85,10,6151.053467,15288.2915,10719.67249,2.485475307,1,0,0,0,0,0.005294108363,-155247.9844,139930.9844,209003.875
12826,9983,10327,90.91907501,-0.4257850349,0.9048243761,100,25.49103737,25.5576973,0.066659927,0.00066659927,0.12,0.12,0.12,0,85,85,85,0,85,85,6151.053467,13003.96094,9577.507202,2.114103057,1,0,0,0,0,0.000783202764,-26602.11719,23317.53711,35374.85156
12827,10328,10327,72.26286316,0.5878818035,0.8089468479,130.1354659,24.8313942,25.5576973,0.7263031,0.005581131131,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,15288.2915,13003.96094,14146.12622,1.175664213,0,0,1,0,0,0.00598279932,80925.92969,75461.98438,110650.4219
12828,10328,4554,71.63840485,-0.9553820491,-0.2953729033,145.2953384,24.8313942,24.7151928,-0.116201401,-0.0007997600081,0.045,0.045,0.045,0,10,10,10,0,10,10,15288.2915,11567.52002,13427.90576,1.321656801,0,0,1,0,0,0.0003440571573,-147386.1406,131709,197661.1719
12829,10328,10329,105.6862869,0.1331765652,-0.9910923243,105.4325513,24.8313942,23.82959366,-1.001800538,-0.009501814437,0.045,0.045,0.045,0,10,10,10,0,10,10,15288.2915,8219.136963,11753.71423,1.860084772,0,0,1,0,0,0.003142225861,57182.9375,44382.14453,72385.51562
12830,8861,4587,33.06142807,0.5131994486,-0.8582693338,119.9377803,17.54206657,17.44593239,-0.096134186,-0.0008015338101,0.045,0.045,0.045,0,10,10,10,0,10,10,9517.133789,11631.26953,10574.20166,1.222139962,0,0,1,0,0,0.005878173219,803.0789185,7093.194824,7138.511719
12831,8861,8862,84.94004822,0.9701424837,-0.2425356209,99.7829139,17.54206657,17.57201958,0.029953003,0.0003001816827,0.045,0.045,0.045,0,10,10,10,0,10,10,9517.133789,9598.955811,9558.0448,1.008597339,0,0,1,0,0,0.0003471018418,487136.5312,158735.0938,512346.4062
12832,8861,8705,99.69247437,0.2425356209,0.9701424837,100,17.54206657,19.50388908,1.96182251,0.0196182251,0.045,0.045,0.045,0,10,10,10,0,10,10,9517.133789,10690.91797,10104.02588,1.12333379,0,0,1,0,0,0.004799865448,244679.1719,129109.3125,276653.4062
12833,8861,8860,102.103653,-0.9937639236,0.1115043536,85.40544221,17.54206657,17.49573326,-0.046333313,-0.0005425100767,0.045,0.12,0.0825,0.075,10,85,47.5,75,10,85,9517.133789,9798.137207,9657.635498,1.029526055,0,0,1,0,0,0.0001592054594,-624582.1875,201197.3906,656188.5
12834,8861,4586,63.11376572,-0.3498936296,-0.936789453,109.884803,17.54206657,12.92968655,-4.612380028,-0.04197468533,0.045,0.045,0.045,0,10,10,10,0,10,10,9517.133789,13097.15088,11307.14233,1.376165468,0,0,1,0,0,0.01851820222,-108715.7812,51803.96875,120427.4531
12835,4587,8862,71.34400177,0.4086243212,0.9127026796,86.2690699,17.44593239,17.57201958,0.126087189,0.001461557301,0.045,0.045,0.045,0,10,10,10,0,10,10,11631.26953,9598.955811,10615.11267,1.211722375,0,0,1,0,0,0.002901369566,104086.4688,67288.27344,123942.3516
12836,4587,4586,115.0676041,-1,-0,100,17.44593239,12.92968655,-4.516245842,-0.04516245842,0.045,0.045,0.045,0,10,10,10,0,10,10,11631.26953,13097.15088,12364.21021,1.126029351,0,0,1,0,0,0.009721318452,-267681.6875,209319.6094,339806.0938
12837,4587,10333,88.23590851,0.07523789257,-0.9971656203,142.4798398,17.44593239,16.16835976,-1.277572632,-0.008966690544,0.045,0.045,0.045,0,10,10,10,0,10,10,11631.26953,12584.31543,12107.79248,1.081938252,0,0,1,0,0,0.003508808169,-112467.8828,69155.125,132028.2344
12838,4587,10331,59.2947731,0.9042845368,-0.4269302487,127.1504764,17.44593239,20.56940079,3.123468399,0.02456513329,0.045,0.045,0.045,0,10,10,10,0,10,10,11631.26953,8739.886719,10185.57812,1.33082612,0,0,1,0,0,0.01304166785,161676.5469,122155.3047,202635.7031
12839,4587,10330,47.00198746,0.9068507552,0.4214518964,102.3037896,17.44593239,17.63510704,0.189174652,0.001849146085,0.045,0.045,0.045,0,10,10,10,0,10,10,11631.26953,6959.181152,9295.225342,1.671356051,0,1,0,0,0,0.004497587673,114690.0938,94701.52344,148735.3281
12840,8862,10330,120.0110474,0.7086936235,-0.705516398,67.65923123,17.57201958,17.63510704,0.063087463,0.0009324294978,0.045,0.045,0.045,0,10,10,10,0,10,10,9598.955811,6959.181152,8279.068481,1.379322596,0,1,0,0,0,0.0001017323161,377639.6875,136049.5469,401399.0625
12841,8862,8706,131.8757935,0.2009905428,0.9795931578,100,17.57201958,17.62176132,0.049741745,0.00049741745,0.045,0.045,0.045,0,10,10,10,0,10,10,9598.955811,9012.221191,9305.588501,1.06510433,0,0,1,0,0,3.633037797e-05,212941.7969,108687.4453,239075.6562
12842,4533,10377,62.53281021,-0.88800776,-0.4598284364,126.5563249,13.08817959,10.0787468,-3.009432792,-0.02377939462,0.045,0.045,0.045,0,10,10,10,0,10,10,11351.70679,10287.38184,10819.54431,1.103459264,0,0,1,0,0,0.004393303089,-67425.00781,28418.19141,73169.15625
12843,4533,4555,95.36755371,-0,-1,100,13.08817959,14.97089291,1.882713318,0.01882713318,0.045,0.045,0.045,0,10,10,10,0,10,10,11351.70679,11222.0918,11286.89929,1.011549985,0,0,1,0,0,0.001942469169,371975.625,109606.1875,387787.8125
12844,8609,10022,117.0969086,-0.5992767215,0.8005419374,130.0638549,-2,0,2,0.0153770623,0.045,0.045,0.045,0,10,10,10,0,10,10,12589.44263,13297.13623,12943.28943,1.056213259,0,0,1,0,0,0.001559172325,-378056.5625,157306.0469,409477.6875
12845,8609,8610,159.5152588,-0.3493168354,-0.9370046854,98.38345678,-2,2.461946249,4.461946249,0.04535260698,0.045,0.045,0.045,0,10,10,10,0,10,10,12589.44263,8010.917725,10300.18018,1.571535629,0,1,0,0,0,0.002553475202,1384966,314897.6562,1420313.875
12846,4557,4556,111.2732391,-1,-0,100,15.40625,15.40625,0,0,0.045,0.045,0.045,0,10,10,10,0,10,10,11218.52979,11655.98145,11437.25562,1.038993671,0,0,1,0,0,2.083945559e-05,-380118.5625,110262.6953,395787.8125
12847,4557,8598,10.88210964,-0.5419760346,-0.8403939009,157.184925,15.40625,-6.985995293,-22.39224529,-0.1424579698,0.045,0.045,0.045,0,10,10,10,0,10,10,11218.52979,10019.78052,10619.15515,1.119638276,0,0,1,0,0,0.2122510817,-4639.085449,4336.950195,6350.610352
12848,4557,8599,91.44595337,0.1135273948,-0.993534863,124.1973626,15.40625,-1.776255369,-17.18250537,-0.1383483917,0.045,0.045,0.045,0,10,10,10,0,10,10,11218.52979,9305.258057,10261.89392,1.205611893,0,0,1,0,0,0.02041672975,181139.0312,54074.85547,189038.1875
12849,4557,4558,106.7894669,1,-0,100,15.40625,16.7483654,1.342115402,0.01342115402,0.045,0.045,0.045,0,10,10,10,0,10,10,11218.52979,10590.58936,10904.55957,1.059292303,0,0,1,0,0,0.002158122587,372064.2812,115787.375,389664.6562
12850,8627,8648,96.65205383,0.6227318645,-0.7824353576,100,-2.384891033,-4,-1.615108967,-0.01615108967,0.045,0.045,0.045,0,10,10,10,0,10,10,13853.47461,7662.509033,10757.99182,1.807955403,0,1,0,0,0,0.001772228643,97664.14062,215670.125,236752.7969
12851,4537,4559,40.08642578,-0.7071067691,-0.7071067691,141.4213562,8.936058044,11.34858227,2.412524224,0.01705912239,0.045,0.045,0.045,0,10,10,10,0,10,10,11448.59326,11136.28467,11292.43896,1.028044236,0,0,1,0,0,0.008220298308,-134839.5781,43114.60156,141564.7656
12852,4537,4560,100,-0,-1,100,8.936058044,10.43691826,1.500860215,0.01500860215,0.045,0.045,0.045,0,10,10,10,0,10,10,11448.59326,11116.89502,11282.74414,1.02983731,0,0,1,0,0,0.002510903084,8007.504395,38072.16797,38905.14453
12853,4537,4538,110.8806839,1,-0,100,8.936058044,11.48085499,2.544796944,0.02544796944,0.045,0.045,0.045,0,10,10,10,0,10,10,11448.59326,15832.79053,13640.69189,1.382946373,0,0,1,0,0,0.003244296555,376953.0938,140489.8281,402282.25
12854,4559,4560,94.32408142,1,-0,100,11.34858227,10.43691826,-0.911664009,-0.00911664009,0.045,0.045,0.045,0,10,10,10,0,10,10,11136.28467,11116.89502,11126.58984,1.00174416,0,0,1,0,0,0.001969345858,394299.5,126845,414200.1562
12855,4559,8648,36.85940933,-0.5670337081,0.8236945868,128.0588171,11.34858227,-4,-15.34858227,-0.1198557242,0.045,0.045,0.045,0,10,10,10,0,10,10,11136.28467,7662.509033,9399.396851,1.45334702,0,1,0,0,0,0.04476948742,-49363.39062,24097.1582,54931.02344
12856,4559,8647,56.1161499,-0.8289779425,0.5592812896,112.7100423,11.34858227,-4,-15.34858227,-0.136177593,0.045,0.045,0.045,0,10,10,10,0,10,10,11136.28467,7728.774414,9432.529541,1.440886235,0,1,0,0,0,0.02940057527,-218271.3438,73241.92969,230231.9688
